
# OSU MPI All-to-All Personalized Exchange Latency Test v5.6.2
# Size       Avg Latency(us)
# Size       Avg Latency(us)
1                      33.71
2                      35.57
4                      36.34
8                      38.40
16                     40.77
32                     46.09
64                     57.87
128                    82.89
256                   189.51
512                   321.90
1024                  593.39
2048                 1078.09
4096                 2196.02
8192                 5067.84
16384               14441.37
32768               35928.64
65536               78109.34
131072             170858.42
262144             328561.31

# OSU MPI All-to-All Personalized Exchange Latency Test v5.6.2
# Size       Avg Latency(us)
1                      33.61
2                      35.51
4                      36.31
8                      38.44
16                     40.78
32                     46.09
64                     57.68
128                    82.42
256                   189.45
512                   320.96
1024                  597.76
2048                 1074.30
4096                 2167.22
8192                 5069.52
16384               14389.05
32768               36164.91
65536               78287.71
131072             170805.82
262144             328235.45

# OSU MPI All-to-All Personalized Exchange Latency Test v5.6.2
# Size       Avg Latency(us)
1                      34.11
2                      35.64
4                      36.27
8                      38.63
16                     41.17
32                     46.23
64                     57.94
128                    83.05
256                   190.05
512                   322.17
1024                  598.12
2048                 1078.61
4096                 2184.66
8192                 5102.89
16384               14787.14
32768               35772.58
65536               78000.16
131072             170809.55
262144             328254.57

# OSU MPI All-to-All Personalized Exchange Latency Test v5.6.2
# Size       Avg Latency(us)
1                      33.61
2                      35.58
4                      36.26
8                      38.50
16                     40.86
32                     46.07
64                     57.89
128                    82.87
256                   189.69
512                   321.35
1024                  596.46
2048                 1081.21
4096                 2169.02
8192                 5069.57
16384               14422.50
32768               35896.69
65536               78094.96
131072             170869.82
262144             328458.90

# OSU MPI All-to-All Personalized Exchange Latency Test v5.6.2
# Size       Avg Latency(us)
1                      33.64
2                      35.57
4                      36.31
8                      38.39
16                     40.84
32                     46.13
64                     57.86
128                    82.87
256                   188.47
512                   320.75
1024                  593.22
2048                 1076.09
4096                 2209.45
8192                 5128.73
16384               14423.23
32768               35866.51
65536               78138.27
131072             170767.86
262144             328443.21

# OSU MPI All-to-All Personalized Exchange Latency Test v5.6.2
# Size       Avg Latency(us)
1                      33.57
2                      35.57
4                      36.30
8                      38.46
16                     40.81
32                     46.14
64                     57.88
128                    82.58
256                   188.99
512                   321.48
1024                  592.98
2048                 1073.94
4096                 2173.24
8192                 5114.27
16384               14449.65
32768               35942.31
65536               78089.69
131072             170947.93
262144             328312.05

# OSU MPI All-to-All Personalized Exchange Latency Test v5.6.2
# Size       Avg Latency(us)
1                      33.57
2                      35.53
4                      36.33
8                      38.37
16                     40.76
32                     46.11
64                     58.20
128                    83.02
256                   189.76
512                   320.58
1024                  600.65
2048                 1076.90
4096                 2177.82
8192                 5094.68
16384               14421.90
32768               35853.22
65536               78230.88
131072             171008.91
262144             328541.66

# OSU MPI All-to-All Personalized Exchange Latency Test v5.6.2
# Size       Avg Latency(us)
1                      33.71
2                      35.56
4                      36.53
8                      38.55
16                     40.92
32                     46.31
64                     57.87
128                    83.03
256                   189.28
512                   321.17
1024                  600.68
2048                 1076.80
4096                 2180.18
8192                 5128.59
16384               14808.49
32768               35951.79
65536               77902.12
131072             170887.19
262144             328417.58

# OSU MPI All-to-All Personalized Exchange Latency Test v5.6.2
# Size       Avg Latency(us)
1                      33.60
2                      35.53
4                      36.59
8                      38.39
16                     40.80
32                     46.23
64                     57.77
128                    82.93
256                   188.86
512                   321.62
1024                  595.56
2048                 1075.54
4096                 2171.42
8192                 5109.75
16384               14427.15
32768               36172.09
65536               78080.90
131072             170748.46
262144             328420.91
